bank,path,blob_sha1,headline_status,normalized,compile_gate,compile_codes,voice_leaf_gate,fx_leaves_gate,fx_rng_gate,wavetable_leaf_gate,routing_leaves_gate,fidelity_contract_gate,essentiality_listening,fx_required,b4_prediction,slates,reasons
factory,resources/data/patches_factory/Leads/Sync Lead.fxp,14fbd8f889f216d0bd33855fb4162d7982054038,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Delay,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/Leads/Synth Guitar 1.fxp,191879cb0116d46372c708d6bef0aa7370179345,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Delay;Delay,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/Leads/Synth Guitar 2.fxp,2b70151b85049b84806fef72781e6b44e3278f42,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Delay;Distortion,supported,,"leaf_verification_incomplete:fx:Distortion;stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/Leads/Talky 1 MW.fxp,478ccab560c9ae75d7d22c60f09dc071ce4e1630,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Delay,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/Leads/Talky 2 MW.fxp,d8b0d6c49d22c133e7c5a7605c3baff8b838ab82,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Delay;EQ,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:EQ(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/Leads/Tank Top.fxp,19b454ba18e1239c14f21c56c7bf94f924524158,unsupported,PASS,FAIL,effect_class_not_in_bundle,,,,,,,BLOCKED,Delay;Rotary,unsupported,slate-256-balanced;slate-256-factory-lean,scan_code:effect_class_not_in_bundle
factory,resources/data/patches_factory/Leads/Tight Bassline.fxp,764e3e27fd42c68f74869bbde4c962fee73407de,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Delay,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/Leads/Tok.fxp,b72ba8d3a59ff8f58c200e768657768926cc7e85,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,BLOCKED,Delay;Distortion;EQ;Phaser,supported,slate-256-factory-lean,"leaf_not_landed:fx:Phaser(#59);leaf_verification_incomplete:fx:Distortion;stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:EQ(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/Leads/Tolk.fxp,b68b7559c2998186cb98e4ff3f62933b76d6157f,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Delay;EQ;Reverb 1,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:EQ(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Reverb 1(evidence hash mismatch for reports/sxt-024/EVIDENCE.md: expected d148a444be039e44dd73be876c4093b44dd8ec27f4059fef522bf8c6fad8f0c4, found 6e208e3406db36b267b4689ebbd9d936517d14058c3a1025c0a48bebcf7fb5e0);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/Leads/Triple.fxp,eceb651889b13aa00cbfab6286d4795ec16e848e,unresolved,PASS,PASS,,NOT_RUN,,,,,STALE,,,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/Leads/Turbo Solo.fxp,6ce79cf704422b4cacbc972239034c72fb7e1b0d,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,EQ,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:EQ(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/Leads/Turbo.fxp,4118bb4002f0e724c97d67469cb66e6a65d2edf4,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Delay,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/Leads/Untamed.fxp,25040bbb9b412a71b210bf124301771583c7e9c3,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Delay;EQ,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:EQ(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/Leads/Up Down.fxp,847f20aedffc084398a54c65d5da338ae03c527a,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,EQ;Phaser,supported,,"leaf_not_landed:fx:Phaser(#59);stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:EQ(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/Leads/Very Chorus.fxp,212762ec02d6c0564832b1f7160306e648a8ff2a,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Chorus;Delay,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Chorus(evidence hash mismatch for reports/SXT-028c/EVIDENCE.md: expected 7a64271ee76335eb6d281182f8a48304f1f1490ccfcecc1f9e68d0d0dbf70598, found a7997cc83b5a7f888e9b79ffe76b9078da5fb6e36491aa8a0d9ab2126741ad7c);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/Leads/Violini Solo.fxp,10b66b8360aad25b7214557a3fe036e3f0839c41,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,BLOCKED,EQ;Phaser;Reverb 1,supported,slate-256-balanced;slate-256-factory-lean,"leaf_not_landed:fx:Phaser(#59);stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:EQ(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Reverb 1(evidence hash mismatch for reports/sxt-024/EVIDENCE.md: expected d148a444be039e44dd73be876c4093b44dd8ec27f4059fef522bf8c6fad8f0c4, found 6e208e3406db36b267b4689ebbd9d936517d14058c3a1025c0a48bebcf7fb5e0);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/Leads/Vocal Lead.fxp,8e00530b986c0a03489787e49369364f095fd011,unresolved,PASS,PASS,,NOT_RUN,STALE,,NOT_RUN,,STALE,,Delay,supported,,"leaf_partial:osc:Wavetable(SXT-026-s4-deep-mip-finding->#12);stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/Leads/WG 01.fxp,75b7edcdb08b37ac21055cd68f1c0d8944be6803,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Delay;EQ,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:EQ(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/Leads/Wombat.fxp,5e5c8b4d408a31965ec46573b22dc360b0ce8f8b,unresolved,PASS,PASS,,NOT_RUN,STALE,,,NOT_RUN,STALE,,EQ;EQ;Reverb 1,supported,,"leaf_not_landed:routing:bins1(SXT-028h#60);stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:EQ(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Reverb 1(evidence hash mismatch for reports/sxt-024/EVIDENCE.md: expected d148a444be039e44dd73be876c4093b44dd8ec27f4059fef522bf8c6fad8f0c4, found 6e208e3406db36b267b4689ebbd9d936517d14058c3a1025c0a48bebcf7fb5e0);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/Leads/Zero Zero One.fxp,84c9313af8faccd69df7d23c6d241b08669c1d7b,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Delay,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/Leads/µcomputer.fxp,aab656537c752e5a009a45aafa812f8f3db62120,unresolved,PASS,PASS,,NOT_RUN,STALE,,NOT_RUN,,STALE,,EQ,supported,,"leaf_partial:osc:Wavetable(SXT-026-s4-deep-mip-finding->#12);stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:EQ(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/MPE/Baritonosaurus Saxus.fxp,4f0deeadee7d0de11349224311db9a87d6c29522,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Conditioner;Reverb 1,supported,,"leaf_not_landed:fx:Conditioner(#54);stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Reverb 1(evidence hash mismatch for reports/sxt-024/EVIDENCE.md: expected d148a444be039e44dd73be876c4093b44dd8ec27f4059fef522bf8c6fad8f0c4, found 6e208e3406db36b267b4689ebbd9d936517d14058c3a1025c0a48bebcf7fb5e0);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/MPE/Bloom.fxp,23aa32b16662b72d1bdaf2fc10df28d8ce4fb16c,unresolved,PASS,PASS,,NOT_RUN,STALE,,NOT_RUN,,STALE,,Delay;Reverb 1,supported,,"leaf_partial:osc:Wavetable(SXT-026-s4-deep-mip-finding->#12);stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Reverb 1(evidence hash mismatch for reports/sxt-024/EVIDENCE.md: expected d148a444be039e44dd73be876c4093b44dd8ec27f4059fef522bf8c6fad8f0c4, found 6e208e3406db36b267b4689ebbd9d936517d14058c3a1025c0a48bebcf7fb5e0);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/MPE/Coteaux du Giennois.fxp,907f35071676497643b9e7f8dae4e58a56345b3b,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Delay;Reverb 1,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Reverb 1(evidence hash mismatch for reports/sxt-024/EVIDENCE.md: expected d148a444be039e44dd73be876c4093b44dd8ec27f4059fef522bf8c6fad8f0c4, found 6e208e3406db36b267b4689ebbd9d936517d14058c3a1025c0a48bebcf7fb5e0);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
factory,resources/data/patches_factory/MPE/Lead With A Bell Attack.fxp,815443859cd9de6085882b672c34bcd0d8e5aec1,unresolved,PASS,PASS,,NOT_RUN,STALE,,NOT_RUN,NOT_RUN,STALE,,Delay;Delay;Distortion,supported,,"leaf_not_landed:routing:bins1(SXT-028h#60);leaf_partial:osc:Wavetable(SXT-026-s4-deep-mip-finding->#12);leaf_verification_incomplete:fx:Distortion;stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
